title;year;genres;realisators;actors;synopsis;language;country;rate;duration;found
VICTOR;2009;;Lisa Azuelos (screenplay),Michèle Fitoussi (novel),Thomas Gilou (screenplay),;Lambert Wilson,Sara Forestier,Pierre Richard,Ludovic Berthillot,;When a family wins a contest to adopt Victor, an 85-year-old man, the magazine intern who hatched the idea must undo what has been done.;French;France;4.9;95;true
FROM PARIS WITH LOVE;2010;;Adi Hasak (screenplay),Luc Besson (story),;John Travolta,Jonathan Rhys Meyers,Kasia Smutniak,Richard Durden,;In Paris, a young employee in the office of the US Ambassador hooks up with an American spy looking to stop a terrorist attack in the city.;English, French, Mandarin, German;France, USA;6.5;92;true
LA GRANDE VIE;2009;;Pascal Bonitzer (collaboration),Christine Dory (collaboration),Camille Fontaine (collaboration),Marcia Romano (collaboration),Emmanuel Salinger (screenplay),;Laurent Capelluto,Michel Boujenah,Maurice Bénichou,Hélène Fillières,;Philosophy teacher in the provincial city of Saint-Etienne, Gregoire is a discreet man of integrity. He strives to instill the fundamentals of wisdom in his lethargic high-school students. ...;French;France;4.6;0;true
UN PROPHETE;0;null;null;null;null;null;null;0.0;0;false
RAPT;2009;;Lucas Belvaux,;Yvan Attal,Anne Consigny,André Marcon,Françoise Fabian,;A rich industrialist is brutally kidnapped. While he physically and mentally degenerates in imprisonment, the kidnappers, police and the board of the company of which he is director negotiate about the ransom of 50 million euro.;French;France, Belgium;6.7;125;true
NON, MA FILLE;0;null;null;null;null;null;null;0.0;0;false
TOUTES LES FILLES PLEURENT;2010;;Jacques Fieschi (collaboration),Judith Godrèche (screenplay),;Judith Godrèche,Eric Elmosnino,Maurice Barthélémy,Christèle Tual,;N/A;French;France;4.3;100;true
PERSECUTION;1975;;Robert Hutton (original Story & Screenplay),Frederick Warner (additional Scenes & Dialogue),Rosemary Wootten (original Story & Screenplay),;Lana Turner,Trevor Howard,Ralph Bates,Olga Georges-picot,;Young David Masters drowns his mothers cat Sheba in its milk, claiming she loves it more than he, one of many such Shebas he has killed...;English;UK;4.2;95;true
UNE AFFAIRE D'ETAT;1991;;Edwy Plenel,Georges Marion,;Bernard Pivot,Dominique Labourier,Chantal Bronner,Catherine Arditi,;N/A;N/A;N/A;0.0;0;true
BAMBOU;2009;;Albert Algoud (screenplay),Didier Bourdon (screenplay),Michel Delgado (screenplay),;Didier Bourdon,Anne Consigny,Pierre Arditi,Eddy Mitchell,;N/A;French;France;5.1;90;true
UNE SEMAINE SUR DEUX;0;null;null;null;null;null;null;0.0;0;false
FAIS MOI PLAISIR;0;null;null;null;null;null;null;0.0;0;false
DEAR GALILEO;0;null;null;null;null;null;null;0.0;0;false
IRU NATHIGAL;0;null;null;null;null;null;null;0.0;0;false
TRESOR;1987;;Norbert Klugmann (novel),Norbert Klugmann (screenplay),Peter Mathews (novel),Peter Mathews (screenplay),;Diether Krebs,Peter Bongartz,Dirk Dautzenberg,Oliver Stritzel,;N/A;German;West Germany;6.7;89;true
MENSCH;2009;;Stéphane Cabel (screenplay),Steve Suissa (screenplay),;Nicolas Cazalé,Sami Frey,Anthony Delon,Maurice Bénichou,;A chronicle of the life of the Jewish boxer who was the youngest man to ever win a flyweight championship at the age of 20.;French;France;5.6;87;true
DIVORCES;2009;;Franck Philippon (scenario),Valérie Guignabodet (scenario),;François-xavier Demaison,Pascale Arbillot,Mathias Mlekuz,Brigitte Catillon,;N/A;French;France;5.3;100;true
GAINSBOURG VIE HEROIQUE;0;null;null;null;null;null;null;0.0;0;false
UNAKKAY UYIRANEN;0;null;null;null;null;null;null;0.0;0;false
COURSIER;2010;;Hervé Renoh (scenario And Dialogue),Romain Lévy (collaboration),;Michaël Youn,Géraldine Nakache,Jimmy Jean-louis,Didier Flamand,;From multicultural Paris to designer Paris, Montmartre to the Champs-Elysées, sleazy sidewalks to high-end galleries... Watch out! Sam the courier is a man on a mission! On his scooter, Sam...;French;France;5.9;90;true
LA LOI DE MURPHY;0;null;null;null;null;null;null;0.0;0;false
GARDIENS DE L'ORDRE;2010;;Nicolas Boukhrief (screenplay),Dan Sasson (screenplay),;Cécile De France,Fred Testot,Julien Boisselier,Nicolas Marié,;During a routine night patrol, police officer Bastien, his long-term partner Julie and the newcomer cop Simon are called out by a neighbor complaining of the noise in another apartment. ...;French;France;6.1;105;true
A DEUX C'EST PLUS FACILE;0;null;null;null;null;null;null;0.0;0;false
UNE PETITE ZONE DE TURBULENCE;0;null;null;null;null;null;null;0.0;0;false
LA RAFLE;2010;;Rose Bosch,;Jean Reno,Mélanie Laurent,Gad Elmaleh,Raphaëlle Agogué,;A faithful retelling of the 1942 "Vel' d'Hiv Roundup" and the events surrounding it.;French, German, Yiddish;France, Germany, Hungary;7.0;115;true
ENSEMBLE C'EST TROP/L'ILE AUX PARENTS;0;null;null;null;null;null;null;0.0;0;false
CHICAS/INTRODUCING FERNAND;0;null;null;null;null;null;null;0.0;0;false
LES NUITS DE SISTER WELSH;2010;;Hélène Angel (screenplay),Jean-claude Janer (screenplay),Agnès De Sacy (screenplay),;Anne Brochet,Louise Blachère,Bernard Blancan,Davia Martelli,;N/A;French;France;4.6;78;true
BUS PALLADIUM;2010;;Christopher Thompson (scenario And Adaptation),Thierry Klifa (scenario And Adaptation),Christopher Thompson (dialogue),;Marc-andré Grondin,Arthur Dupont,Elisa Sednaoui,Géraldine Pailhas,;A comedy that follows the break-up of a French rock group.;French, English;France;5.6;100;true
HEAD IN THE CLOUDS/NOUS ETIONS LIBRES;0;null;null;null;null;null;null;0.0;0;false
LE LIVRE SECRET;0;null;null;null;null;null;null;0.0;0;false
L'INCRUSTE;2004;;Corentin Julius (script And Dialogue),Alexandre Castagnetti (script And Dialogue),;Titoff,Frédéric Diefenthal,Zoé Félix,Agnès Soral,;N/A;French;France;5.2;0;true
MY LITTLE PRINCESS;2011;;Eva Ionesco,Marc Cholodenko (in Collaboration With),Philippe Le Guay (in Collaboration With),;Isabelle Huppert,Anamaria Vartolomei,Georgetta Leahu,Denis Lavant,;Violetta is raised by her grandmother. Her mother Hanna tries to make a living on taking photographs and concentrates on her dreams to become a famous artist. In order to succeed as an ...;French, English, Romanian;France;6.4;105;true
ET SI ON VIVAIT TOUS ENSEMBLE;0;null;null;null;null;null;null;0.0;0;false
UN BAISER PAPILLON;0;null;null;null;null;null;null;0.0;0;false
ICHH;0;null;null;null;null;null;null;0.0;0;false
HALLAL POLICE D'ETAT;0;null;null;null;null;null;null;0.0;0;false
QUI A ENVIE D'ETRE AIME/CATHOLIQUE ANONYME;0;null;null;null;null;null;null;0.0;0;false
MAN MADAN AMBU;0;null;null;null;null;null;null;0.0;0;false
MOI, MICHEL G.;2011;;Stéphane Kazandjian,;François-xavier Demaison,Laurent Lafitte,Laurence Arné,Xavier De Guillebon,;N/A;French;France;5.7;87;true
MONTE CARLO STORY;0;null;null;null;null;null;null;0.0;0;false
BYE BYE BLONDIE;2012;;Virginie Despentes,;Emmanuelle Béart,Béatrice Dalle,Soko,Clara Ponsot,;A Love Story Of Two Women Who meet up in their late forties and attempt to retrieve the romance they had in their youth.;French;France;5.1;87;true
UN ETE BRULANT;0;null;null;null;null;null;null;0.0;0;false
MIDNIGHT IN PARIS;2011;;Woody Allen,;Owen Wilson,Rachel Mcadams,Kurt Fuller,Mimi Kennedy,;While on a trip to Paris with his fiancée's family, a nostalgic screenwriter finds himself mysteriously going back to the 1920s every day at midnight.;English, French, Spanish, German;Spain, USA, France;7.7;94;true
MON PERE EST FEMME DE MENAGE;2011;;Saphia Azzeddine (novel),Saphia Azzeddine (screenplay),;François Cluzet,Jérémie Duvall,Nanou Garcia,Alison Wheeler,;N/A;French;France;5.6;80;true
LES HOMMES LIBRES;0;null;null;null;null;null;null;0.0;0;false
SWITCH;1991;;Blake Edwards,;Ellen Barkin,Jimmy Smits,Jobeth Williams,Lorraine Bracco,;A sexist, chauvinist pig gets his just desserts when his angry ex-girlfriends murder him and he is reincarnated as a woman.;English;USA;5.7;103;true
UN AMOUR DE JEUNESSE;0;null;null;null;null;null;null;0.0;0;false
J'AIME REGARDER LES FILLES / LE CIEL S'EST DECHIRE;0;null;null;null;null;null;null;0.0;0;false
ONE DAY;2011;;David Nicholls (screenplay),David Nicholls (book),;Anne Hathaway,Jim Sturgess,Tom Mison,Jodie Whittaker,;After spending the night together on the night of their college graduation Dexter and Em are shown each year on the same date to see where they are in their lives. They are sometimes together, sometimes not, on that day.;English;USA, UK;7.0;107;true
POURQUOI TU PLEURES ?;0;null;null;null;null;null;null;0.0;0;false
POLISSE;2011;;Maïwenn (screenplay),Emmanuelle Bercot (screenplay),;Karin Viard,Joey Starr,Marina Foïs,Nicolas Duvauchelle,;A journalist covering police assigned to a juvenile division enters an affair with one of her subjects.;French, Italian, Romanian, Arabic;France;7.3;127;true
LA PLANQUE;2011;;Jalil Naciri (scenario And Dialogue),;Jalil Naciri,Gilles Bellomi,Ahcen Titi,Guillaume Verdier,;Three crooks with $50 million from a bank heist decide to hide out at a police station, where the cops mistake them for fellow officers.;French;France;4.8;89;true
FORCES SPECIALES;0;null;null;null;null;null;null;0.0;0;false
LOL US;0;null;null;null;null;null;null;0.0;0;false
MON PIRE CAUCHEMAR;0;null;null;null;null;null;null;0.0;0;false
POINT ROUGE;0;null;null;null;null;null;null;0.0;0;false
LA VERITE SI JE MENS 3;0;null;null;null;null;null;null;0.0;0;false
DE L'HUILE SUR LE FEU;2011;;Nicolas Benamou (screenplay),Jérôme Borenstejn (screenplay),Romain Lévy (screenplay),Mathieu Oullion (screenplay),Cécile Sellam (screenplay),;Nader Boussandel,Vincent Lacoste,Tien Shue,Azeddine Benamara,;N/A;French;France;4.1;100;true
L'ART D'AIMER;1985;;Olivier Smolders,;Simone Barry,Yolaine Couvreur,Fernand De Dobbeleer,Colette Forton,;N/A;French;Belgium;5.9;15;true
LET MY PEOPLE GO;1961;;James Cameron,John Krish,Sam Napier-bell,;John Krish,;N/A;English;UK;5.8;23;true
LES MYTHOS;2011;;Béatrice Fournera (participation),Samir Oubechou,Chérif Sais (collaboration),;Stéphanie Crayencour,Ralph Amoussou,Alban Ivanov,William Lebghil,;N/A;French;France;5.6;87;true
CASE DEPART;2011;;Fabrice Eboué,Thomas N'gijol,Jérôme L'hotsky,;Fabrice Eboué,Thomas N'gijol,Stefi Celma,Eriq Ebouaney,;Two black brothers send back to slavery time;French;France;5.7;94;true
JE CROIS QUE JE L'AIME/IRRESISTIBLE;0;null;null;null;null;null;null;0.0;0;false
OU AVAIS-JE LA TETE ?;2007;;Nathalie Donnini,;Hippolyte Girardot,Judith Rémy,Antoine Réjasse,Philippe Rebbot,;N/A;French;France;4.1;0;true
ACTRICE;2004;;Maïwenn,;Shanna Besson,Maïwenn,Dorian Lauduique,Arthur Combes,;In the heart of Belleville, in Paris, Baba, 10 years old, the eldest of three children, does not have the life of a normal child. Her mother being absent most of the time, she has to look ...;French;France;7.6;24;true
SAY IT IN RUSSIAN;2007;;Jeff Celentano,Kenneth Eade,Agata Gotova,Larry Gross,;Rade Serbedzija,Steven Brand,Agata Gotova,Faye Dunaway,;Jacqueline, a Paris society hostess (Faye Dunaway) introduces a fellow American, businessman Andrew Lamont (Steven Brand) to a beautiful young Russian girl, Daria Larina (Agata Gotova), ...;English;USA, France;6.8;85;true
DANSE AVEC LUI;0;null;null;null;null;null;null;0.0;0;false
JE PENSE A VOUS;1992;;Jean-pierre Dardenne (screenplay),Luc Dardenne (screenplay),Jean Gruault,;Robin Renucci,Fabienne Babe,Tolsty,Gil Lagay,;Can love resuscitate a languishing man?;French;Belgium, Luxembourg, France;5.5;95;true
PARIS NORD SUD;2008;;Maryline Mahieu,;Aurélien Recoing,Laurent Ournac,Yvon Martin,Jean-françois Dérec,;N/A;French;France;0.0;82;true
L'INVITE;2007;;David Pharao (novel),David Pharao (play),;Daniel Auteuil,Valérie Lemercier,Thierry Lhermitte,Hippolyte Girardot,;Unemployed for three years, Gerard has landed a job in Indonesia. To start off on the right foot with his "team leader", Gerard invites him to dinner. Considering his wife's lack of ...;French;France;5.5;86;true
NOS RETROUVAILLES;2012;;Philippe Besson,;Fanny Ardant,Charles Berling,Laurent Grévill,Isabelle Candelier,;N/A;French;France;6.1;95;true
PARS VITE ET REVIENS TARD;0;null;null;null;null;null;null;0.0;0;false
LE SERPENT;1998;;Valérie Duval,Alain Guesnier,;Jean Rochefort,Marisa Paredes,Alex Descas,Ariane Ascaride,;N/A;French;France, Spain, Luxembourg;5.2;95;true
SCORPION;0;;Nick Santora,;Elyes Gabel,Katharine Mcphee,Eddie Kaye Thomas,Jadyn Wong,;An eccentric genius forms an international network of super-geniuses to act as the last line of defense against the complicated threats of the modern world.;English;USA;7.2;43;true
UNE VIEILLE MAITRESSE/VELLINI;0;null;null;null;null;null;null;0.0;0;false
LES TEMOINS;1972;;N/a,;Louis Velle,Marianne Comtell,Sarah Sanders,François Vibert,;N/A;French;France;0.0;0;true
ANNA M;2007;;Michel Spinosa,;Isabelle Carré,Gaëlle Bona,Geneviève Mnich,Gilbert Melki,;In the grips of delirious illusion, Anna, a young, gentle and shy young woman convinces herself that Doctor Zanevsky is fervently in love with her. Nothing can shake her certainty... But ...;French;France;6.7;106;true
LA MOME;2013;;N/a,;Édith Piaf,François-xavier Demaison,Jean-louis Aubert,Coeur De Pirate,;N/A;French, English;France;0.0;120;true
PANORAMA;0;;N/a,;Fred Emery,David Dimbleby,Richard Lindley,Tom Mangold,;Long-running factual programme reporting on all aspects of life in Britain.;English;UK;7.7;40;true
LE PRIX A PAYER;2008;;Mora Junior Etienne,;Marson Sam,Misty Jean,Isaac Antoine,Mora Junior Etienne,;N/A;English, Creole, Haitian;USA, Haiti;0.0;0;true
BOMBAY TO PARIS;0;null;null;null;null;null;null;0.0;0;false
CE QUE MES YEUX ONT VU / LA FORTUNE;0;null;null;null;null;null;null;0.0;0;false
UN SECRET;2008;;Isabelle Alexis,Alexandre Arcady,Anne Fassio (dialogue Collaborator),Antoine Lacomblez,Corinne Puget (dialogue),;Pierre Arditi,Juliette Arnaud,Corinne Puget,Christine Anglio,;N/A;French;France;4.0;98;true
MISTER BEAN II;0;null;null;null;null;null;null;0.0;0;false
TOUT EST PARDONNE;2007;;Mia Hansen-løve,;Paul Blain,Marie-christine Friedrich,Victoire Rousseau,Constance Rousseau,;A father and daughter are reunited some 11 years after the father's drug addiction tore the family apart.;French, German;France;6.5;105;true
JEAN DE LA FONTAINE;1977;;Jean Orieux (biography),Gérard Pignol (adaptation),Jacques Vigoureux (adaptation),Jean De La Fontaine (fables),;Pierre Vernier,Claude Aufaure,Arlette Gilbert,Jacques Sempey,;N/A;French;France;0.0;0;true
BELLE;2013;;Misan Sagay,;Matthew Goode,Lauren Julien-box,Natasha Williams,Alan Mckenna,;The mixed race daughter of a Royal Navy Admiral is raised by her aristocratic great-uncle in 18th century England.;English;UK;7.4;104;true
LE CANDIDAT;2005;;Abel Janati,;Satya Oblette,Annelise Hesme,Michel Debrane,;N/A;French;France;0.0;14;true
2 JOURS - 2 DAYS;0;null;null;null;null;null;null;0.0;0;false
L'HOMME QUI MARCHE;2007;;Aurélia Georges (scenario),Elodie Monlibert (scenario),;César Sarachu,John Arnold,Judith Henry,Mireille Perrier,;N/A;French;France;7.1;83;true
HELLPHONE;2007;;Jean-baptiste Andrea (story),Jean-baptiste Andrea,James Huth (story),James Huth,Sonja Shillito,;Jean-baptiste Maunier,Jennifer Decker,Benjamin Jungers,Vladimir Consigny,;A teenager feels an endless fascination for his cellular which will enable him to reach his aim: alluring the pretty high-school girl he's in love with. Unfortunately, this special "...;French;France;5.1;98;true
SANS MOI;2007;;Marie Desplechin (novel),Gladys Marciano (collaboration),Olivier Panchot,;Clémence Poésy,Yaël Abecassis,Eric Ruf,Yannick Soulier,;Anna, a divorced single mother, employs a mysterious young woman called Lise to care for her children.;French;France;5.4;90;true
LISA ET LE PILOTE D'AVION;2006;;Philippe Barassat,Florence Vignon,;Rachida Brakni,Eric Cantona,Marilou Berry,Mathieu Demy,;N/A;French;France;0.0;90;true
MISTER LONELY;2007;;Harmony Korine,Avi Korine,;Diego Luna,Samantha Morton,Denis Lavant,James Fox,;In Paris, a young American who works as a Michael Jackson lookalike meets Marilyn Monroe, who invites him to her commune in Scotland, where she lives with Charlie Chaplin and her daughter, Shirley Temple.;English, French;UK, France, Ireland, USA;6.3;112;true
L'AMI DE FRED ASTAIRE;0;null;null;null;null;null;null;0.0;0;false
EL TOURBINI;0;null;null;null;null;null;null;0.0;0;false
BOARDING GATE;2007;;Olivier Assayas,;Asia Argento,Michael Madsen,Kelly Lin,Carl Ng,;An Italian woman who lives in London has a passionate affair with a former financial big gun. She also had a second lover, a contract killer who has to kill the big gun. Her second lover's ...;English, French, Cantonese;France, Luxembourg;5.1;106;true
TEEN SPIRIT;2011;;David Kendall (teleplay),Kathryn Mccullough (story),Bob Young (teleplay),;Cassie Scerbo,Lindsey Shaw,Chris Zylka,Tim Gunn,;The story is about Amber, a mean popular girl who gets electrocuted and dies and is not allowed to enter into heaven unless she helps the least popular girl in school become Prom Queen within a week, but things do not go as planned.;English;USA;5.7;82;true
HELL;2011;;Tim Fehlbaum (screenplay),Oliver Kahl (screenplay),Thomas Wöbke (screenplay),;Hannah Herzsprung,Lars Eidinger,Stipe Erceg,Lisa Vicari,;In the not too distant future, people struggle to survive their greatest enemy, the sun.;German, French;Germany, Switzerland;5.9;89;true
EL AMOR Y LA CIUDAD;2006;;María Teresa Costantini,Walter Jacob,;Patrick Bauchau,Vera Carnevale,María Teresa Costantini,Adrián Navarro,;Esta es la historia de Juana, Sebastián y Elisa. Estos tres personajes habitan el mismo edificio en una imaginaria Buenos Aires...;Spanish, French;Argentina;4.1;105;true
TOURISTES ? OH YES;2004;;Jean-pierre Mocky,Alain Moury,;Antoine Cholet,Johnny Monteilhet,Catherine Berriane,Paul Muller,;N/A;N/A;N/A;4.4;1;true
POURQUOI LE BRESIL;0;null;null;null;null;null;null;0.0;0;false
ORDO;2004;;Laurence Ferreira Barbosa,Nathalie Najem,Donald E. Westlake (novel),;Roschdy Zem,Marie-josée Croze,Marie-france Pisier,Yves Jacques,;Ordo Tupikos, a french sailor with greek origins, discover that his first wife, Estelle, with whom he had remained married a few months only 16 years earlier, is now a famous movie star ...;French;France, Portugal, Canada;5.5;115;true
HOUSE OF D.;2004;;David Duchovny,;Anton Yelchin,Robin Williams,Téa Leoni,Erykah Badu,;By working through problems stemming from his past, Tom Warshaw, an American artist living in Paris, begins to discover who he really is, and returns to his home to reconcile with his family and friends.;English, French;USA;7.0;97;true
ENTRE VIVRE ET REVER;0;null;null;null;null;null;null;0.0;0;false
BEUR ET MARGARINE;0;null;null;null;null;null;null;0.0;0;false
A TOUT DE SUITE;2004;;Benoît Jacquot (scenario),Elisabeth Fanger (story),;Isild Le Besco,Ouassini Embarek,Nicolas Duvauchelle,Laurence Cordier,;A girl from bourgeoisie discovers the pleasures of banditism, following her lover in his lifestyle.;French, English;France;6.4;95;true
LE SOUFFLEUR;2005;;Guillaume Pixie,;Guillaume Pixie,Frédéric Diefenthal,Linda Hardy,Élodie Navarre,;A man who works as a theater prompter and can't always tell the difference between fantasy and reality, asks a girl on a date and then writes a successful script based on said date without telling her.;French;France;5.1;79;true
PEOPLE - JET SET 2;0;null;null;null;null;null;null;0.0;0;false
NO WAY;1998;;Nicolas Carsel,Geoffrey Guiot,Bruno Larde,Jérôme Maillot,;Maxime Carsel,Nicolas Carsel,Nicolas Garbel,;N/A;French;France;6.2;6;true
TROIS PETITES FILLES;1985;;N/a,;Marina Corfou,Jocelyne Miller,;N/A;French;France;0.0;75;true
ETAT AMOUREUX;0;null;null;null;null;null;null;0.0;0;false
LE COURAGE D'AIMER (LE BONHEUR C'EST MIEUX QUE LA VIE);0;null;null;null;null;null;null;0.0;0;false
PEDALE DURE;2004;;Gabriel Aghion,Bertrand Blier,Pierre Palmade,;Gérard Darmon,Michèle Laroque,Dany Boon,Jacques Dutronc,;N/A;French;France;2.3;90;true
ALIVE;1993;;Piers Paul Read (book),John Patrick Shanley (screenplay),;Ethan Hawke,Vincent Spano,Josh Hamilton,Bruce Ramsay,;Uruguayan rugby team stranded in the snow swept Andes are forced to use desperate measures to survive after a plane crash.;English;USA, Canada;7.0;120;true
TU VAS RIRE MAIS JE TE QUITTE;2005;;Isabelle Alexis,Eric Assous,Philippe Harel,;Judith Godrèche,Ariane Seguillon,Coralie Revel,Wladimir Yordanoff,;N/A;French;France;5.0;90;true
VAHE/ LES MAUVAIS jOUEURS;0;null;null;null;null;null;null;0.0;0;false
L'EX FEMME DE MA VIE;2004;;Josiane Balasko (play),Josiane Balasko (screenplay),;Thierry Lhermitte,Karin Viard,Josiane Balasko,Nadia Farès,;Six years after their split, a woman attempts to get her ex-husband back by unusual means.;French;France;5.1;95;true
LE PROMENEUR DU CHAMP DE MARS;2005;;Georges-marc Benamou (book),Georges-marc Benamou (scenario),Gilles Taurand (scenario),;Michel Bouquet,Jalil Lespert,Philippe Fretun,Anne Cantineau,;A young journalist (Lespert) helps the French President compile his memoirs.;French;France;6.8;116;true
36;2012;;Nawapol Thamrongrattanarit,;Vajrasthira Koramit,Wanlop Rungkamjad,;N/A;Thai;Thailand;7.1;68;true
JE PREFERE QU'ON RESTE AMIS;2015;;Laurent Ruquier (play),;Michèle Bernier,Frédéric Diefenthal,;N/A;French;France;0.0;107;true
TRAVAUX;1896;;N/a,;N/a,;The film documents the public works during the construction of this hydro-electric canal on the Rhône river in France, namely the use of a steam-roller.;N/A;France;6.0;1;true
LE PLUS BEAU JOUR DE MA VIE;2004;;Julie Lipinski,Laurent Tirard,;Hélène De Fougerolles,Jonathan Zaccaï,François Berléand,Marisa Berenson,;Not too excited Arthur asks marriage Lola. What should have been a quiet ceremony evolves in something bigger, expensive and overwhelming as family is involved. The organization of the best day of their lives threatens to destroy them.;French;France, Belgium;5.6;104;true
LES GENS HONNETES VIVENT EN FRANCE;2005;;Bob Decout,Thierry Forte,;Victoria Abril,Bruno Putzulu,Hélène De Fougerolles,Artus De Penguern,;N/A;Spanish, French;Colombia, France, Spain, Belgium;3.9;94;true
LE PONT DES ARTS;2004;;Eugène Green,;Adrien Michaux,Natacha Régnier,Alexis Loret,Denis Podalydès,;Paris in the seventies. A depressed philosophy student hears music that will change his life, he becomes fascinated by the singer.;French;France;7.1;126;true
QUAND LES ANGES S'EN MELENT;2005;;Crystel Amsalem,Patrick Levy,;Laurence Côte,Alexandre Brasseur,Fabio Zenoni,Stéphane Metzger,;Esther (Laurence Côte) is a want-to-be author, trying to get her first novel published . She is about to get married to David (Alexandre Brasseur)...;French;France;5.8;82;true
LES SOEURS FACHEES;0;null;null;null;null;null;null;0.0;0;false
L'EMPIRE DES LOUPS;0;null;null;null;null;null;null;0.0;0;false
LE CARTON;2004;;Sebastien Fechner,Clément Michel (play),Clément Michel (screenplay),;Vincent Desagnat,Bruno Salomone,Armelle Deutsch,Fred Testot,;N/A;French;France;5.8;88;true
DE BATTRE MON COEUR S'EST ARRETE;0;null;null;null;null;null;null;0.0;0;false
FEMMES EN QUETE DE LIBERTE;0;null;null;null;null;null;null;0.0;0;false
OUBLIER CHEYENNE;0;null;null;null;null;null;null;0.0;0;false
L'UN RESTE, L'AUTRE PAS/l'UN RESTE L'AUTRE PART;0;null;null;null;null;null;null;0.0;0;false
THE TRANSPORT;2007;;Logan Alexander Diaz,;Logan Alexander Diaz,Sam Ford,Jay Franklin,Saul Herckis,;The Transport follows Jack, the mysterious man in a three piece suit that will deliver anything for a price, as long as you follow his rules. Rule 1, once a deal is made - it's final. Rule ...;English;USA;0.0;0;true
TOKYO TOWER;2005;;Kaori Eguni (novel),Takashi Minamoto,;Hitomi Kuroki,Jun'ichi Okada,Jun Matsumoto,Shinobu Terajima,;Toru Kojima and his friend Koji are young student boys with one thing in common - they both love to date older women. Koji is a playboy with several women, young and older, whereas Toru is a romantic with his heart set on on certain lady.;French, Japanese;Japan;6.3;125;true
L'ENFER;1994;;Claude Chabrol,Henri-georges Clouzot,José-andré Lacour (additional Dialogue),;Emmanuelle Béart,François Cluzet,Nathalie Cardone,André Wilms,;Paul, an irritable and stressed-out hotel manager, begins to gradually develop paranoid delusions about his wife's infidelity. As he succumbs to green-eyed jealousy, his life starts to ...;French;France;7.1;100;true
POIDS LEGER;2004;;Olivier Adam (novel),Jean-pierre Améris,;Nicolas Duvauchelle,Bernard Campan,Maï Anh Le,Sophie Quinton,;A young man tries his way in boxing, supported by a coach. He meets a girl, falls in love and she becomes pregnant.;French;France, Belgium;6.1;90;true
TITA ET ADIT;0;null;null;null;null;null;null;0.0;0;false
SAN ANTONIO;1945;;Alan Le May (screenplay),W.r. Burnett (screenplay),;Errol Flynn,Alexis Smith,S.z. Sakall,Victor Francen,;Tough dance hall girl working for the local villain falls for a cowboy trying to clean up the town.;English, German;USA;6.3;109;true
UN LONG DIMANCHE DE FIANCAILLES;2004;;N/a,;Dominique Bettenfeld,Aline Bonetto,Alain Carsoux,Marion Cotillard,;N/A;French;France;7.1;26;true
TOUT LE PLAISIR EST POUR MOI;0;null;null;null;null;null;null;0.0;0;false
DOO WOP;2004;;David Lanzmann,;Michaël Fitoussi,Caroline Ducey,Elina Löwensohn,Clovis Cornillac,;N/A;French;France;5.8;90;true
MARIAGE MIXTE;2004;;Pierre Aknine,Alexandre Arcady,Eric Assous,Daniel Saint-hamont,;Gérard Darmon,Olivia Bonamy,Jean Benguigui,Antoine Duléry,;Mariage Mixte;French;France;4.1;104;true
ARSENE LUPIN;1916;;Francis De Croisset (play),Kenelm Foss,Maurice Leblanc (play),;Gerald Ames,Manora Thew,Kenelm Foss,Douglas Munro,;An inspector tries to catch a gentleman thief.;English;UK;7.3;0;true
LA CONFIANCE REGNE;2004;;Étienne Chatiliez (idea And Collaboration),Laurent Chouchan (scenario And Dialogue),Carole Jimenez (collaboration),Eugenia Mellam (collaboration),;Cécile De France,Vincent Lindon,Eric Berger,Anne Brochet,;N/A;French;France;5.0;98;true
UN AUTRE QUE MOI;0;null;null;null;null;null;null;0.0;0;false
QUI PERD GAGNE;1912;;N/a,;Clément Mégé,Gaston Modot,;N/A;N/A;France;0.0;0;true
LES 11 COMMANDEMENTS;0;null;null;null;null;null;null;0.0;0;false
LE SYNDROME DE PETER PAN;1991;;Kaloust Andalian,;Charlotte Véry,;Dans un pavillon de banlieue, la journée d'un chômeur, depuis le départ de sa femme au travail jusqu'au dîner : confiné dans la cuisine, il prépare le repas en soliloquant, dans l'attente ...;French;France;0.0;0;true
L'EMPREINTE;2004;;Camille Juza,David Mathieu-mahias,Agathe Robilliard,;Michel Vuillermoz,Eva Ionesco,Michael Lonsdale,Claire Wauthion,;At 3, Julien Vannier has remained very childish. Why is that so? Maybe because at the early age of ten, he was told that his father was either his mother's first or second husband. Whatever...;French;France;6.3;46;true
BEFORE SUNSET;2004;;Richard Linklater (screenplay),Julie Delpy (screenplay),Ethan Hawke (screenplay),Richard Linklater (story),Kim Krizan (story),Richard Linklater (characters),Kim Krizan (characters),;Ethan Hawke,Julie Delpy,Vernon Dobtcheff,Louise Lemoine Torres,;Nine years after Jesse and Celine first met, they encounter each other again on the French leg of Jesse's book tour.;English, French;USA;8.1;80;true
L'ECLAIREUR;2006;;Céline Bozon,Djibril Glissant,Gilles Marchand,;Grégoire Colin,Romane Bohringer,Jackie Berroyer,Lucrèce La Chenardière,;N/A;French;France;5.7;85;true
ONE DOLLAR CURRY;2004;;Vijay Singh,;Vikram Chatwal,Gabriella Wright,Smriti Mishra,Trevor A. Stephens,;N/A;English, French, Hindi, Panjabi;France, India, UK;5.6;89;true
